# entry,name,display_id,minlevel,maxlevel,faction,npcflag,type,rank,unit_class,speed_walk,speed_run,base_attack_time,damage_modifier,health_modifier
16438,Skeletal Trooper,12074,9,10,1630,0,6,0,1,1.00,0.86,2000,1.00,1.00
16443,Zalene Firstlight,16183,9,9,1636,129,7,0,1,1.00,1.14,2000,1.00,1.05
16444,Halis Dawnstrider,16184,15,15,1604,385,7,0,1,1.00,1.14,2000,1.00,1.05
16445,Terky,15398,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
16456,Poley,16189,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
16462,Ranger Krenn'an,16192,13,13,1602,3,7,0,1,1.00,1.14,2000,1.00,1.05
16463,Farstrider Solanna,16193,18,18,1604,3,7,0,1,1.00,1.14,2000,1.00,1.05
16464,Apothecary Venustus,16195,17,17,1623,3,7,0,8,1.00,1.14,2000,1.00,1.05
16465,Raw Meat Rack Trigger,11686,1,1,114,0,10,0,1,1.00,1.14,2000,1.00,1.35
16467,Fresh Fish Rack Trigger,11686,1,1,114,0,10,0,1,1.00,1.14,2000,1.00,1.35
16469,Shadowpine Shadowcaster,16275,17,18,28,0,7,0,2,1.00,1.14,2000,1.00,1.00
16474,Blizzard,11686,1,1,35,0,10,3,1,1.20,0.43,3000,35.00,1.00
16475,Megelon,16203,4,4,1638,2,7,0,1,1.00,1.14,2000,1.00,1.00
16476,Jaeleil,16202,3,3,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
16477,Proenitus,16201,6,6,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
16478,Lieutenant Orrin,16204,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
16479,Polymorph Clone,16205,10,10,31,0,8,0,1,1.00,1.14,2000,1.00,0.20
16480,Apprentice Vor'el,16207,18,18,1604,3,7,0,8,1.00,1.14,2000,1.00,1.00
16483,Draenei Survivor,16208,1,5,1638,0,7,0,1,1.00,1.14,2000,1.00,1.00
16484,Lieutenant Nevell,16212,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
16490,Lieutenant Lisande,16218,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
16493,Lieutenant Dagel,16219,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
16494,Lieutenant Rukag,16220,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
16495,Lieutenant Beitha,16221,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
16496,Quest Gossip Tester,2676,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
16497,Scryers Faction Tester,2676,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
16498,Consortium Faction Tester,2676,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
16499,Keilnei,16222,6,6,1638,51,7,0,2,1.00,1.14,2000,1.00,1.20
16500,Valaatu,16223,6,6,1638,51,7,0,8,1.00,1.14,2000,1.00,1.00
16501,Aurelon,16224,6,6,1638,51,7,0,2,1.00,1.14,2000,1.00,1.00
16502,Zalduun,16225,6,6,1638,51,7,0,8,0.90,1.14,2000,1.00,1.00
16503,Kore,16226,6,6,1638,51,7,0,1,1.00,1.14,2000,1.00,1.00
16514,Botanist Taerix,16227,4,4,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
16516,Volatile Mutation,19454,1,2,7,0,4,0,1,1.00,0.86,2000,1.00,1.00
16517,Mutated Root Lasher,19455,3,3,7,0,4,0,1,1.00,0.86,2000,1.00,1.00
16518,Nestlewood Owlkin,9390,3,4,7,0,7,0,1,1.00,0.86,2000,1.00,1.00
16520,Vale Moth,17574,1,1,7,0,1,0,1,1.00,0.86,2000,1.00,1.00
16521,Blood Elf Scout,16247,3,4,7,0,7,0,2,1.00,0.86,2000,1.00,1.00
16522,Surveyor Candress,16249,5,5,7,0,7,0,8,1.00,0.86,2000,1.00,1.20
16527,Outland Herbalism Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16528,Provisioner Vredigar,16242,18,18,1623,4225,7,0,1,1.00,1.14,2000,1.00,1.00
16532,Leapgate,15435,1,1,7,0,8,0,1,1.20,1.14,2000,1.00,10.00
16533,Inoculated Root Lasher,16576,1,1,35,0,4,0,1,1.20,1.14,2000,1.00,1.00
16534,Inoculated Nestlewood Owlkin,9390,3,4,7,0,7,0,1,1.12,1.14,2000,1.00,1.00
16535,Vindicator Aldar,16246,6,6,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
16536,test: saved world state,10613,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
16537,Mutated Owlkin,12238,3,4,7,0,7,0,1,1.00,0.86,2000,1.00,1.00
16538,Blood Elf Remains,16250,4,4,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16542,Innkeeper Kalarin,16701,17,17,1604,66177,7,0,8,1.00,1.14,1500,1.00,1.00
16546,Tolaan,16253,4,4,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
16547,Speedy,16259,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
16548,Mr. Wiggles,16257,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
16549,Whiskers the Rat,2176,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
16550,Image of Technician Dyvuun,16258,20,20,1638,0,7,0,1,1.00,1.14,2000,1.00,1.00
16551,Technician Dyvuun,16260,20,20,1638,2,7,0,1,1.00,1.14,2000,1.00,1.00
16554,Aeun,16262,5,5,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
16592,Midsummer Bonfire,11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
16597,Riding Nether Drake,16314,10,10,35,0,2,0,1,1.00,1.14,2000,1.00,1.00
16601,Dying Blood Elf,16319,9,9,1623,2,7,0,8,1.00,1.14,2000,1.00,1.05
16603,Farstrider Dusking,16321,14,14,1604,1,7,0,1,1.00,1.14,2000,1.00,1.05
16604,Blackwing Spell Marker,14501,1,1,114,0,10,0,1,1.12,1.14,2000,1.00,1.00
16606,Midsummer Bonfire Despawner,11686,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
16665,Paniar,16821,16,16,1604,4194305,7,0,1,1.00,1.14,1500,1.00,1.00
16701,Spirit of Summer,16587,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
16711,Herman Walker,17572,1,1,1638,1048576,7,1,1,1.20,1.14,2000,7.50,50.00
16779,Polymorphed Cow,1060,3,3,190,0,8,0,1,1.00,0.86,2000,1.00,0.01
16804,Night Elf Corpse,16342,12,15,80,0,7,0,1,1.00,0.86,2000,1.00,1.00
16854,Eldinarcus,14272,11,11,91,0,4,4,2,1.00,1.14,2000,1.00,1.00
16855,Tregla,16406,10,10,1643,0,7,4,1,1.00,0.86,2000,1.00,1.00
16859,Dragonhawk Hatchling,17546,2,2,190,2,8,0,1,1.12,1.14,2000,1.00,1.00
16860,Jilanne,16682,9,9,1604,129,7,0,8,1.00,1.14,1500,1.00,1.00
16862,Silanna,16688,8,8,1604,1,7,0,2,1.00,1.14,1500,1.00,1.00
16868,Laughing Skull Slayer,16324,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16869,Laughing Skull Neophyte,16324,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16889,Stormwind Celebrant,16412,1,60,774,0,7,0,1,1.20,1.14,2000,1.00,1.00
16890,Ironforge Celebrant,16434,1,60,774,0,7,0,1,1.20,1.14,2000,1.00,1.00
16892,Darnassus Celebrant,16414,1,60,774,0,7,0,1,1.20,1.14,2000,1.00,1.00
16893,Orgrimmar Celebrant,16436,1,60,775,0,7,0,1,1.20,1.14,2000,1.00,1.00
16894,Thunder Bluff Celebrant,16442,1,60,775,0,7,0,1,1.20,1.14,2000,1.00,1.00
16895,Undercity Celebrant,16443,1,60,775,0,7,0,1,1.20,1.14,2000,1.00,1.00
16916,Wretched Captive,15513,4,5,35,0,7,0,2,1.00,0.86,2000,1.00,1.00
16917,Aurok,16589,5,5,1638,4224,7,0,1,1.00,1.14,1500,1.00,1.00
16918,Jel,16610,5,5,1638,4224,7,0,8,1.00,1.14,1500,1.00,1.00
16919,Mura,16613,5,5,1638,4480,7,0,1,1.00,1.14,1500,1.00,1.00
16920,Ryosh,16591,5,5,1638,384,7,0,8,1.00,1.14,1500,1.00,1.00
16923,Novice Ranger,17477,7,7,1604,0,7,0,2,1.00,1.14,1500,1.00,1.05
16924,Sergeant Kan'ren,16626,7,7,1604,3,7,0,2,1.00,1.14,1500,1.00,1.05
16971,Injured Draenei,16490,3,5,1638,0,7,0,1,1.00,1.14,2000,1.00,1.00
16987,Festival Flamekeeper Costume: Tauren,16334,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16989,Festival Flamekeeper Costume: Troll,16340,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16990,Festival Flamekeeper Costume: Dwarf,16339,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
16998,Mr. Bigglesworth,16622,5,5,32,0,8,0,1,1.00,0.86,2000,1.00,0.25
17013,Draenei Captive,16660,3,3,7,0,7,0,1,1.20,1.14,2000,1.00,1.00
17027,Rend Blackhand,16664,1,1,14,0,7,1,1,1.20,1.14,2000,7.50,1.00
17048,Ironforge Firebreather,16434,1,60,774,0,7,0,1,1.00,1.14,2000,1.00,1.00
17049,Darnassus Firebreather,16414,1,60,774,0,7,0,1,1.00,1.14,2000,1.00,1.00
17050,Thunder Bluff Fireeater,16445,1,60,775,0,7,0,1,1.00,1.14,2000,1.00,1.00
17051,Undercity Fireeater,16443,1,60,775,0,7,0,1,1.00,1.14,2000,1.00,1.00
17056,Eversong Partygoer,16732,5,10,1604,1,7,0,8,1.00,1.14,2000,1.00,1.05
17066,Ribbon Pole Debug Target,11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
17071,Technician Zhanaa,16805,5,5,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
17073,Draenei Mourner,16807,1,5,1638,1,7,0,1,1.00,1.14,2000,1.00,1.00
17074,Cenarion Scout,11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
17078,Jimmy McWeaksauce,794,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
17086,Enraged Wraith,4629,9,10,21,0,6,0,8,1.00,0.86,1400,1.00,0.35
17089,Firmanvaar,17598,6,6,1638,51,7,0,2,1.00,1.00,2000,1.00,1.00
17090,Silithus Dust Turnin Quest Doodad,11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
17101,Diktynna,16853,9,9,1638,211,7,0,1,1.00,1.14,2000,1.00,1.00
17102,Angry Murloc,617,5,6,18,0,7,0,1,1.00,0.86,2000,1.00,1.00
17110,Acteon,16860,10,10,1638,51,7,0,2,1.00,1.14,2000,1.00,1.00
17114,Arugoo of the Stillpine,16861,8,8,774,2,7,0,1,0.67,0.99,2000,1.00,1.00
17116,Exarch Menelaous,16862,14,14,1638,3,7,0,1,1.00,1.14,2000,1.00,1.00
17117,Injured Night Elf Priestess,16864,5,5,80,0,7,0,1,1.00,1.14,2000,1.00,1.00
17163,Worm Target (DND),16191,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
17169,Shade of Aran Teleport S,15435,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,0.70
17173,Shade of Aran Teleport SE,15435,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,0.70
17179,Restless Spirit of Earth,9588,4,4,1681,0,4,0,1,1.56,1.14,2000,1.00,1.25
17180,Spirit of Air,8714,3,3,1680,0,4,0,1,1.00,1.14,2000,1.00,0.75
17181,Spirit of Water,5561,3,3,1680,0,4,0,1,1.00,1.29,2000,1.00,0.75
17182,Spirit of Fire,1070,3,3,1680,0,4,0,1,1.00,1.14,2000,1.00,0.75
17183,Bristlelimb Furbolg,1010,7,8,82,0,7,0,1,0.67,0.86,2000,1.00,1.00
17184,Bristlelimb Windcaller,6821,7,9,82,0,7,0,8,0.67,0.86,2000,1.00,1.00
17185,Bristlelimb Ursa,5773,8,9,82,0,7,0,1,0.67,0.86,3300,1.00,1.00
17186,Deranged Owlbeast,12238,8,9,14,0,7,0,1,1.00,0.86,2000,1.00,1.00
17187,Aberrant Owlbeast,5927,8,10,14,0,7,0,2,1.00,0.86,2000,1.00,1.00
17188,Raving Owlbeast,16266,9,10,14,0,7,0,1,1.00,1.14,1500,1.00,1.00
17189,Crazed Wildkin,16266,9,10,1687,0,7,0,1,1.00,0.86,2000,1.00,1.15
17190,Siltfin Murloc,983,8,10,18,0,7,0,1,1.00,1.14,2000,1.00,1.00
17191,Siltfin Oracle,3619,9,10,18,0,7,0,8,1.00,1.14,2000,1.00,1.00
17192,Siltfin Hunter,486,9,10,18,0,7,0,2,1.00,1.14,2000,1.00,1.00
17193,Wrathscale Naga,4762,7,8,74,0,7,0,1,1.00,1.14,2000,1.00,1.00
17194,Wrathscale Myrmidon,5028,7,8,74,0,7,0,1,1.00,1.14,2000,1.00,1.00
17195,Wrathscale Siren,4972,7,8,74,0,7,0,8,1.00,1.14,2000,1.00,1.00
17196,Root Trapper,17009,5,6,7,0,4,0,1,1.00,1.14,2000,1.00,1.00
17197,Root Thresher,12348,7,8,91,0,4,0,1,1.00,1.14,2000,1.00,1.00
17198,Ravager Hatchling,16887,7,8,14,0,1,0,1,1.20,1.14,2000,1.00,1.00
17199,Ravager Specimen,16885,9,10,14,0,1,0,1,1.00,0.99,2000,1.00,1.00
17200,Moongraze Stag,16872,5,6,7,0,1,0,1,0.80,0.86,2000,1.00,1.00
17201,Moongraze Buck,16873,7,8,7,0,1,0,1,0.80,1.43,2000,1.00,1.00
17202,Infected Nightstalker Runt,6805,7,8,14,0,1,0,1,1.00,1.14,2000,1.00,1.00
17203,Nightstalker,3031,8,9,14,0,1,0,1,1.00,1.14,1600,1.00,1.00
17206,Hauteur,12231,10,10,14,0,4,0,2,1.12,1.14,2000,1.00,1.20
17208,"Chess Square, WHITE (DND)",2581,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,1.00
17210,Sentinel Leader,12931,11,11,124,0,7,0,1,1.00,1.14,2000,1.00,1.00
17212,Tuluun,17599,15,15,1638,51,7,0,2,1.00,1.00,2000,1.00,1.05
17213,Broom,16910,1,1,7,0,8,0,1,1.00,0.86,2000,4.60,0.01
17214,Anchorite Fateema,16911,8,8,1638,83,7,0,2,1.00,1.14,2000,1.00,1.00
17215,Daedal,16912,10,10,1638,83,7,0,1,1.00,1.14,2000,1.00,1.00
17216,Skittering Crawler,641,6,7,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
17217,Barbed Crawler,342,7,9,7,0,1,0,1,1.00,0.86,2000,1.00,1.00
17220,Hauteur Reborn,12231,12,12,35,0,4,0,2,1.12,1.14,2000,1.00,1.20
17221,Vampiric Tracker,4735,13,13,232,0,1,0,1,1.20,1.14,2000,1.00,1.00
17222,Artificer Daelo,16912,18,18,1638,211,7,0,1,1.00,1.14,2000,1.00,1.00
17224,Keltus Darkleaf,16918,10,10,1636,2,7,0,1,1.00,1.14,2000,1.00,1.00
17228,Draenei Artificer,16921,5,8,1638,1,7,0,2,1.00,1.14,2000,1.00,1.00
17230,Twinkle,9990,1,1,188,0,1,0,1,0.80,0.71,2000,1.00,1.00
17232,Cryptographer Aurren,16928,13,13,1638,2,7,0,2,1.00,1.14,2000,1.00,1.00
17239,[PH] Plaguelands Herald,11686,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
17241,Priestess Kyleen Il'dinare,16932,20,20,80,3,7,0,2,1.00,1.14,2000,1.00,1.00
17242,Archaeologist Adamant Ironheart,16933,14,14,55,3,7,0,1,1.00,1.14,2000,1.00,1.00
17243,"Engineer \""Spark\"" Overgrind",16934,9,9,875,1,7,0,2,1.00,1.14,2000,1.00,1.00
17244,Alliance Axeman,2441,9,13,12,0,7,0,1,0.67,1.14,2000,1.00,1.00
17245,Blacksmith Calypso,16936,8,8,55,4305,7,0,1,1.00,1.14,2000,1.00,1.00
17246,"\""Cookie\"" McWeaksauce",16947,8,8,12,211,7,0,1,1.00,1.14,2000,1.00,1.00
17247,Alliance Logger,89,9,13,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
17250,Jia,6298,1,1,188,0,1,0,1,0.80,0.71,2000,1.00,1.00
17251,Blackbeak,16723,1,1,188,0,1,0,1,0.80,0.71,2000,1.00,1.00
17254,White Tiger Cub,16942,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
17255,Hippogryph Hatchling,16943,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
17260,Nightbane Helper Target,1126,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,0.70
17262,Captive Female Kaliri,4615,1,1,188,0,1,0,1,0.80,0.71,2000,1.00,1.00
17265,Fiendish Portal,9510,1,1,14,0,10,0,1,1.00,1.00,2000,1.00,0.01
17266,Riding Turtle,17158,1,2,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
17268,Image of Technician Zhanaa,16945,5,5,1638,0,7,0,1,1.00,1.14,2000,1.00,1.00
17272,Flaming Aspect,1070,13,15,35,0,4,0,1,1.00,1.14,2000,1.00,1.00
17278,Venture Co. Saboteur,16952,6,7,14,0,7,0,1,1.00,0.86,2000,1.00,1.00
17279,Venture Co. Gemologist,16950,6,7,14,0,7,0,2,1.00,0.86,2000,1.00,1.00
17284,Lottery Commissioner [DND],13348,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
17285,Ragnarose,5866,5,5,12,0,8,0,1,1.00,1.14,2000,1.00,1.00
17298,Warlord Sriss'tiz,6763,10,10,74,0,7,0,1,1.00,1.14,2000,1.00,1.00
17299,Crashin' Thrashin' Robot,16970,1,1,1682,0,9,0,1,1.00,0.50,2000,1.00,0.50
17305,"Chess Square, BLACK (DND)",2581,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,1.00
17311,Cowlen,16974,16,16,80,3,7,0,1,1.00,1.14,2000,1.00,1.00
17312,Magwin,16976,10,10,231,2,7,0,2,1.00,1.14,2000,1.00,1.00
17314,Whisper,15227,10,10,1636,0,1,0,2,1.00,1.43,2000,1.00,1.00
17315,Tree Disguse,16977,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
17316,"Chess Square, OUTSIDE BLACK (DND)",2581,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,1.00
17317,"Chess Square, OUSIDE WHITE (DND)",2581,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,1.00
17318,Geezle,16978,10,10,47,0,7,0,1,1.00,0.86,2000,1.00,1.00
17319,Bristlelimb Pathfinder,5773,7,8,82,0,7,0,1,1.20,1.14,2000,1.00,0.85
17320,Bristlelimb Shaman,6822,10,11,82,0,7,0,2,0.67,0.99,2000,1.00,1.00
17321,Bristlelimb Warrior,5773,10,11,82,0,7,0,1,0.67,0.99,2500,1.00,1.00
17322,Infected Wildkin,16266,14,15,16,0,7,0,1,1.00,1.14,2000,1.00,1.00
17323,Contaminated Wildkin,17056,15,16,16,0,7,0,1,1.00,1.14,2000,1.00,1.00
17324,Irradiated Wildkin,17058,14,16,16,0,7,0,1,1.00,1.14,2000,1.00,1.00
17325,Blacksilt Forager,1762,11,12,18,0,7,0,1,1.00,1.14,2000,1.00,1.00
17326,Blacksilt Scout,2597,12,13,18,0,7,0,1,1.00,1.14,2000,1.00,1.00
17327,Blacksilt Tidecaller,3940,11,13,18,0,7,0,8,1.00,1.14,2000,1.00,1.00
17328,Blacksilt Shorestriker,6759,15,16,18,0,7,0,2,1.00,1.14,2000,1.00,1.00
17329,Blacksilt Warrior,6759,16,17,18,2,7,0,1,1.00,1.14,2000,1.00,1.00
17330,Blacksilt Seer,3617,15,17,18,0,7,0,8,1.00,1.14,2000,1.00,1.00
17331,Wrathscale Shorestalker,4762,12,13,74,0,7,0,1,1.00,1.14,3000,1.00,1.00
17332,Wrathscale Raider,4765,7,8,74,0,7,0,1,1.20,1.14,2000,1.00,1.00
17333,Wrathscale Screamer,4972,12,13,74,0,7,0,8,1.00,1.14,2000,1.00,1.00
17334,Wrathscale Marauder,5028,13,14,74,0,7,0,1,1.00,1.14,2000,1.00,1.00
17335,Wrathscale Serpent Guard,4765,7,8,74,0,7,0,1,1.20,1.14,2000,1.00,1.00
17336,Wrathscale Sorceress,4981,13,14,74,0,7,0,8,1.00,1.14,2000,1.00,1.00
17337,Nazzivus Satyr,2011,12,13,90,0,3,0,1,1.00,1.14,2000,1.00,1.00
17338,Nazzivus Rogue,2012,13,14,90,0,3,0,1,1.00,1.14,2000,1.00,1.00
17339,Nazzivus Felsworn,6744,12,14,90,0,3,0,8,1.00,1.14,2000,1.00,1.00
17340,Axxarien Shadowstalker,2011,15,16,90,0,3,0,1,1.00,1.14,2000,1.00,1.00
17341,Axxarien Trickster,2014,16,16,90,0,3,0,1,1.00,1.14,1200,1.00,1.00
17342,Axxarien Hellcaller,11344,15,17,90,0,3,0,2,1.00,1.14,2000,1.00,1.00
17343,Thistle Lasher,17712,11,12,7,0,4,0,1,1.00,1.14,2000,1.00,1.00
17344,Mutated Constrictor,17713,14,15,91,0,4,0,1,1.00,1.14,2000,1.00,1.00
17345,Brown Bear,1006,9,10,44,0,1,0,1,1.00,1.14,2000,1.00,1.00
17346,Mutated Tangler,17714,17,18,91,0,4,0,1,1.00,1.14,2000,1.00,1.00
17347,Grizzled Brown Bear,14316,12,13,44,0,1,0,1,1.00,1.14,2000,1.00,1.00
17348,Elder Brown Bear,1990,15,16,44,0,1,0,1,1.00,1.14,2000,1.00,1.00
17349,Blue Flutterer,17709,9,11,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
17350,Royal Blue Flutterer,17711,14,16,7,0,1,0,1,1.00,1.14,2000,1.00,1.15
17351,Saurian Slayer,17059,17,19,14,0,1,0,1,1.20,1.14,2000,1.00,1.00
17352,Corrupted Treant,17057,11,13,91,0,4,0,1,1.00,1.14,2000,1.00,1.00
17353,Corrupted Stomper,9593,16,18,91,0,4,0,1,1.00,1.14,2000,1.00,1.00
17358,Fouled Water Spirit,17045,18,19,91,0,4,0,2,1.00,1.29,3000,1.00,1.05
17360,Totem of Akida,16997,10,10,35,2,10,0,1,1.00,1.00,2000,1.00,1.00
17361,Totem of Coo,16998,10,10,35,2,10,0,1,1.00,1.00,2000,1.00,1.00
17362,Totem of Tikti,16986,10,10,35,2,10,0,1,1.00,1.00,2000,1.00,1.00
17363,Totem of Yor,16987,10,10,35,2,10,0,1,1.00,1.00,2000,1.00,1.00
17364,Totem of Vark,16988,10,10,35,2,10,0,1,1.00,1.00,2000,1.00,1.00
17365,Stillpine Langauge Totem 06,16989,10,10,35,0,11,0,1,1.20,1.14,2000,1.00,1.00
17366,Stillpine Langauge Totem 07,16990,10,10,35,0,11,0,1,1.20,1.14,2000,1.00,1.00
17367,Nether Portal - Serenity,1201,1,1,14,0,10,0,1,1.00,1.14,2000,1.00,0.01
17368,Nether Portal - Dominance,5561,1,1,14,0,10,0,1,1.00,1.14,2000,1.00,0.01
17369,Nether Portal - Perseverence,5047,1,1,14,0,10,0,1,1.00,1.14,2000,1.00,0.01
17372,Timberstrider Fledgling,1042,5,6,14,0,1,0,1,0.67,1.14,2000,1.00,1.00
17373,Timberstrider,178,6,8,14,0,1,0,1,0.67,1.14,2000,1.00,1.00
17374,Greater Timberstrider,17012,7,9,14,0,1,0,1,0.67,0.93,2000,1.00,1.00
17375,Stillpine Captive,16861,6,10,774,0,7,0,1,0.67,0.99,2000,1.00,1.00
17390,Thrallmar Axe Thrower,16297,1,1,1668,0,7,0,1,1.20,1.14,2000,1.00,3.00
17419,Rocket,16587,1,1,14,0,9,0,1,1.20,1.14,2000,1.00,1.00
17421,Clopper Wizbang,17014,15,16,875,387,7,0,1,1.00,1.14,2000,1.00,1.00
17423,Harbinger Mikolaas,17020,20,20,1638,3,7,0,2,1.00,1.14,2000,1.00,1.00
17424,Anchorite Paetheus,17021,17,17,1698,83,7,0,2,1.00,1.14,2000,1.00,1.00
17425,Vale Hunter,17022,4,5,1638,0,7,0,2,1.00,1.14,2000,1.00,1.20
17426,Galaen,17024,15,15,1638,0,7,0,1,1.00,1.14,2000,1.00,1.00
17428,Invisible Test Aggressor,13069,1,1,290,0,10,0,1,1.00,1.14,2000,1.00,1.00
17432,Stillpine Defender,16861,9,10,1686,0,7,0,1,0.67,0.99,2000,1.00,1.00
17433,Vindicator Aalesia,17026,17,17,1698,2,7,0,2,1.00,1.14,2000,1.00,1.00
17434,Morae,17027,15,15,1698,83,7,0,2,1.00,1.14,2000,1.00,1.00
17437,Stillpine Defender Corpse,16861,9,10,35,0,10,0,1,0.67,0.99,2000,1.00,1.00
17438,Crazed Wildkin Corpse,12238,9,10,14,0,10,0,1,1.00,1.14,2000,1.00,1.00
17439,Stillpine Hunter,11363,10,11,1686,0,7,0,1,0.67,0.99,2000,1.00,1.00
17440,High Chief Stillpine,9491,13,13,1685,3,7,0,2,0.67,0.99,2000,1.00,1.00
17441,Gurf,16993,9,9,1685,83,7,0,2,0.67,0.99,2000,1.00,1.00
17442,Moordo,6211,13,13,1685,83,7,0,1,0.67,0.99,2000,1.00,1.00
17443,Kurz the Revelator,6830,11,11,1685,3,7,0,2,0.67,0.99,2000,1.00,1.00
17444,Magtor the Blind Watcher,6746,15,15,1685,0,7,0,2,0.67,0.99,2000,1.00,1.00
17445,Stillpine the Younger,6829,10,10,1685,3,7,0,2,0.67,0.99,2000,1.00,1.00
17446,Parkat Steelfur,1011,11,11,1685,385,7,0,2,0.67,0.99,2000,1.00,1.00
17447,The Kurken,17028,12,12,1687,2,1,0,1,1.00,1.14,2000,1.00,1.00
17448,Chieftain Oomooroo,17029,11,11,1687,0,7,0,1,1.00,0.93,2000,1.00,1.25
17449,Grisel,16861,8,8,774,0,7,0,1,1.20,1.14,2000,1.00,1.00
17450,Griselda,6798,7,7,774,0,7,0,1,1.20,1.14,2000,1.00,1.00
17452,Vision of the Prophesied Hero,17031,20,20,1683,0,10,0,1,1.00,1.14,2000,1.00,1.00
17453,Vision of the Kurken,17032,12,12,1684,0,10,0,1,1.00,1.14,2000,1.00,1.00
17456,Actor Good (DND),184,8,9,1683,0,7,0,1,1.20,1.14,2000,1.00,1.00
17457,Actor Evil (DND),184,8,9,1684,0,7,0,1,1.20,1.14,2000,1.00,1.00
17459,Chess Waiting Room (DND),11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
17460,Chess Ready Room,328,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
17467,Skunk,16633,1,1,31,0,8,0,1,1.00,0.86,2000,1.00,0.20
17475,Murgurgula,5243,11,11,18,0,7,0,1,1.00,1.14,2500,1.00,1.00
17480,Ruada,17215,12,12,1638,51,7,0,1,1.00,1.14,2000,1.00,1.00
17481,Semid,17233,10,10,1638,51,7,0,8,1.00,1.14,2000,1.00,1.00
17482,Guvan,17232,6,6,1638,51,7,0,8,0.90,1.14,2000,1.00,1.00
17483,Tullas,17234,10,10,1638,51,7,0,2,1.00,1.14,2000,1.00,1.00
17484,Buruk,17229,11,11,1638,17,7,0,1,1.00,1.14,1500,1.00,1.00
17485,Esbina,17231,9,9,1638,4194305,7,0,1,1.00,1.14,1500,1.00,1.00
17486,Ziz,17235,13,13,1638,128,7,0,1,1.00,1.14,1500,1.00,1.00
17487,Erin Kelly,17037,9,9,12,81,7,0,2,1.00,1.14,2000,1.00,1.00
17488,Dulvi,17230,13,13,1638,83,7,0,1,1.00,1.14,1500,1.00,1.00
17489,Logan Daniel,17038,8,8,12,384,7,0,1,1.00,1.14,1500,1.00,1.00
